task_id,client,title,hours,budget,window,months,has_unit,flag
0844939f-25c7-4a6c-8b79-71ec36cb3781,Mobileye Corporate,Managers Training PPT - 32.5h,32.5,,2019-06 → 2019-06,1,yes,
67762191-2a57-476d-a43d-60714d6c96cf,Mobileye Corporate,HR icon - 2h,2,,2019-06 → 2019-06,1,yes,
f3138c22-3e1a-41dd-907d-06d1a7e761f4,Mobileye Corporate,Surround System on a car - 9.5h,9.5,,2019-06 → 2019-06,1,yes,
52fcdcca-bf49-4048-aebd-f4d456c180c1,Mobileye Corporate,HR protocols PPT - 2.75h,2.75,,2019-06 → 2019-06,1,yes,
f9b7016d-1bcc-4d2d-a31e-bf6988d175cc,Mobileye Corporate,Mobileye Israel - Super Sale Landing page - 7h ,7,,2019-06 → 2019-06,1,yes,
2b15646f-5ae9-4001-85a1-13f084fce69e,Mobileye Corporate,Mobileye Israel - Poster - 8.75h,8.75,,2019-06 → 2019-06,1,yes,
71129f76-0140-492d-8337-3312a5e745cd,Mobileye Corporate,Shield+ Movie Chinese extra - 4h ,4,,2019-06 → 2019-06,1,yes,
badbba32-3fba-4ffb-9cdd-90f2c1f648c4,Mobileye Corporate,Shield+4 FMS Bus - Portuguese 5h,5,,2019-07 → 2019-08,2,yes,
d64e2005-ca64-4670-8d6d-799bba12b297,Mobileye Corporate,ME8 Smart City for Barcelona (P)- 42h,42,,2019-07 → 2019-10,4,yes,
15aed289-fe8c-4f42-923c-9b728bf57665,Mobileye Corporate,Geofences UX/UI (40h from client) - 34.5h,34.5,40,2019-07 → 2019-08,2,yes,
3b81ecc4-0277-46d7-bc54-293b69a339dd,Mobileye Corporate,"Polish video translations (ME8, ME8 Smart cities, Time) 18h from client - 6.75h",6.75,8,2019-07 → 2019-08,2,yes,budget-multi
8eab3ab0-4931-4e0b-bc51-5fcf7b402f85,Mobileye Corporate,Israel Marketing - Mobileye Benefit Roulette - 19.75h,19.75,,2019-07 → 2019-10,4,yes,
dff60f4c-ea34-4b45-91c9-7bee07e544c3,Mobileye Corporate,Israel Marketing - Banners for benefit roulette - 8h,8,,2019-08 → 2019-10,3,yes,
aa25fed0-6a57-4900-8a55-15dc7bdcae22,Mobileye Corporate,Customers club banners - 2h,2,,2019-08 → 2019-09,2,yes,
01c8bfaa-fbcd-49df-869f-1a102e9539f5,Mobileye Corporate,She codes Booth design (12-13h from client) - 14.75h - FINAL,14.75,13,2019-08 → 2019-11,4,yes,budget-multi
7bd00d22-2d51-4381-a04e-76d960856b60,Mobileye Corporate,PPT design for MOT - 29 h ,29,,2019-09 → 2019-10,2,yes,
a5daed94-027f-4128-9a2c-2b430e285317,Mobileye Corporate,NY Images from Shield+ (40h from client) - 25.5h,25.5,40,2019-09 → 2019-11,3,yes,
9498a792-19e7-4c2e-9093-873774740151,Mobileye Corporate,2 images HQ for US Booth (3-4h p/image) - 3.5h,3.5,4,2019-09 → 2019-10,2,yes,budget-multi
d5134d94-0ef5-4a54-88e9-d484e4fe12b3,Mobileye Corporate,Smart City Barcelona installation video (40h from client) - 65.5h - FINAL ,65.5,40,2019-09 → 2019-11,3,yes,
bf1716af-2ac8-4188-ae92-719fcb37012a,Mobileye Corporate,Shield+ 4 FMS clip - Korean virsion (P) - 3 hr,3,,2019-09 → 2020-09,13,yes,
5fac03d0-f7fe-47a9-bc00-a498ccd5d6d6,Mobileye Corporate,Shield+ 4 FMS clip - Japanese virsion (P) 4h,4,,2019-09 → 2020-09,13,yes,
a7f84873-7429-46ea-af59-e01a4905c202,Mobileye Corporate,Shield+ FMS Polish translation - 3.5 hrs,3.5,,2019-09 → 2019-10,2,yes,
d439b3f2-ef36-4aa8-9f37-e3af017d9687,Mobileye Corporate,NY HQ Images from Shield+ (15h from client) - 8h,8,15,2019-09 → 2019-10,2,yes,
68a58065-bffc-480a-be15-6c7dd4b33af5,Mobileye Corporate,Israel Marketing - Election day Design - 5.25h,5.25,,2019-09 → 2019-10,2,yes,
265250f3-cbd1-4581-90b4-ff2809cba235,Mobileye Corporate,Israel Marketing - Rosh Hashana add - 4.25h,4.25,,2019-09 → 2019-10,2,yes,
08cb9df3-e52f-46bd-8b4a-dbf6d8755095,Mobileye Corporate,Ambutrans video subtitles (POR+SP LATAM) - 4h,4,,2019-09 → 2019-11,3,yes,
dd0212e3-2b53-4d88-9676-f452eb6cfa2b,Mobileye Corporate,Short CES video subtitle changes - 9h,9,,2019-09 → 2019-10,2,yes,
65dd6b40-51a8-41c5-a822-0d81c9477ec5,Mobileye Corporate,Amnon's materials for VW meeting - 12h ,12,,2019-10 → 2019-10,1,yes,
437a018e-31a9-41f0-ad1f-a5bf6fee36e6,Mobileye Corporate,Smart City clip edit for Chinese Ceremony (16h from client) - 23.75h,23.75,16,2019-10 → 2020-02,5,yes,
b31a56e8-476a-48b5-8704-c5912113c45c,Mobileye Corporate,Drives Event Design (40h from client)- 46h - FINAL ,46,40,2019-10 → 2019-11,2,yes,
7f910bb6-3a92-4ab5-9a08-c1b92a0d4529,Mobileye Corporate,How it works clip edits - 8.25h - FINAL,8.25,,2019-10 → 2019-11,2,yes,
6215b25d-d078-4504-9b17-6ba11ba4d73f,Mobileye Corporate,ME8 connect brochure  (16h from client) - 30.5h,30.5,16,2019-10 → 2019-11,2,yes,
6e6a6221-7daf-4b91-9cbd-18c1eaf7925e,Mobileye Corporate,Ambutrans video subtitles (SP+GER) - 2.25h,2.25,,2019-10 → 2019-10,1,yes,
3ae4f2d9-862d-4b80-b970-ba4f7fb5e40d,Mobileye Corporate,Laptop case Design - 2.75h - FINAL,2.75,,2019-10 → 2019-11,2,yes,
4e49b9ab-d12f-40eb-99d9-9f5cc2c02f53,Mobileye Corporate,7 Stickers Design (6-12h from client) - 10h - FINAL,10,12,2019-10 → 2019-11,2,yes,budget-multi
0bc67aca-fe47-479a-bd1c-4ab40c2e38fc,Mobileye Corporate,JS Bus English subtitles - 8 hrs - FINAL ,8,,2019-10 → 2019-11,2,yes,
13c08c3c-abe7-45d0-8f91-2baea9023a0b,Mobileye Corporate,3 Illustrated Stickers Design (15-24h from client)- 9.5h - FINAL,9.5,24,2019-10 → 2019-11,2,yes,budget-multi
09b395dc-4b76-4e85-a746-abb2c26dc5de,Mobileye Corporate,Social media add for the US team - 4.75h - FINAL,4.75,,2019-10 → 2019-11,2,yes,
4c4eb9b5-769b-4ae5-8289-5119b615d33e,Mobileye Corporate,Print ad of the Mobileye 8 Connect - 10h - FINAL,10,,2019-10 → 2019-11,2,yes,
cf0aa746-0372-4293-b093-b2588ef9be56,Mobileye Corporate,Timeline 20 years of Mobileye ( 16 hrs ) 22 hrs - FINAL ,22,16,2019-10 → 2019-11,2,yes,
ffcd9595-e7d6-4c6c-aebd-8a326d5cf713,Mobileye Corporate,T-Shirts Design (6-8) - 12.25 hrs - FINAL,12.25,8,2019-10 → 2019-11,2,yes,budget-range
5dcd906c-0e5e-47e1-9758-ee847f3fdd21,Mobileye Corporate,REM Presentation (Tal) - 21h,21,,2019-10 → 2019-11,2,yes,
5d179a00-8e95-4d47-a8b6-165878cd118a,Mobileye Corporate,IR Presentation (Eraz) - 29.25h - FINAL,29.25,,2019-10 → 2019-11,2,yes,
d0cf1c99-ee2e-4df4-aedb-2aea6836fb53,Mobileye Corporate,Gabi's IR Presentation - 7.5h - FINAL ,7.5,,2019-10 → 2019-11,2,yes,
72476122-9412-4aa5-80a7-5da8c685b343,Mobileye Corporate,Amnon's IR presentation -23.25h - FINAL,23.25,,2019-10 → 2019-11,2,yes,
9c3bce75-9e6a-4678-8dd5-11e6579bd8de,Mobileye Corporate,B-roll lectures edits (Tali) (40h from client) - 30 Hrs - FINAL,30,40,2019-11 → 2019-11,1,yes,
fc05a041-09e2-45f8-94f9-5526c1137cb4,Mobileye Corporate,Images Making (8-19 per Image) - 34.5h,34.5,19,2019-11 → 2020-02,4,yes,budget-multi
6482d021-b1a6-49aa-b909-29ee5daf8b63,Mobileye Corporate,Intro slide design - 4.75h - FINAL,4.75,,2019-11 → 2019-11,1,yes,
5865a126-b1e5-46e6-93de-2e961d11b7ae,Mobileye Corporate,Rollup + screen Design - 10.25 - FINAL,10.25,,2019-11 → 2019-11,1,no,
0fc8e6e0-738a-4fd1-ae3e-58564786e64b,Mobileye Corporate,Ambutrans video subtitles (JAP + KOR) - 1.5h,1.5,,2019-11 → 2019-11,1,yes,
ec824b03-00fb-4478-b424-7ce4653f0160,Mobileye Corporate,Landing page - 31 hrs - FINAL,31,,2019-11 → 2019-11,1,yes,
7feb662e-3ea5-4749-881b-9d6fe9796b8b,Mobileye Corporate,RSS page Design (65.5h from client) - 62h ,62,65.5,2019-11 → 2020-05,7,yes,
ffec28a6-e1ce-4b61-a97c-e0e691a83016,Mobileye Corporate,Super Sale Winter Design - 7.75hrs,7.75,,2019-11 → 2019-11,1,yes,
a281b657-9baa-4beb-b2ec-4e067078f172,Mobileye Corporate,Super Sale Winter - 5.5 hrs,5.5,,2019-11 → 2019-11,1,yes,
0622d055-070a-40e0-b5c2-74ec9ef052e5,Mobileye Corporate,Updated ME8 clip - Shoshana (P) - 206.75h ,206.75,,2019-11 → 2020-02,4,yes,
c8f63988-5dc5-4dbb-a001-c88a76630d5e,Mobileye Corporate,Black Friday ad  -  3h,3,,2019-11 → 2019-11,1,yes,
5bfbf220-1c14-4ec2-bcb8-9b4a1ec4842d,Mobileye Corporate,Black Friday Animated Banner - 5hrs,5,,2019-11 → 2019-12,2,yes,
c2cb4d5c-e31b-4b88-9fd3-b169972edf7b,Mobileye Corporate,Black Friday landing page - 6.5h,6.5,,2019-11 → 2019-11,1,yes,
9ba93813-4f0b-4c1a-bfd8-35c12a544cbb,Mobileye Corporate,3D files of ME8 - 4.5h,4.5,,2019-11 → 2019-11,1,yes,
77e628d8-9501-4145-83db-f7e9bfec1740,Mobileye Corporate,Black Friday Static Banners - 6h,6,,2019-11 → 2019-11,1,yes,
f017a027-d23c-430f-afc3-11ac205d3352,Mobileye Corporate,Barcelona footage - blurring plates - 1.5h,1.5,,2019-11 → 2019-11,1,yes,
393cec69-037d-4a16-b94c-d7d8e90ceb0f,Mobileye Corporate,Yarid Giyus Booth Design (10-12 from client) - 14,14,12,2019-12 → 2020-02,3,no,budget-multi
b98d917c-edc7-4370-8686-ff93b24a5bb7,Mobileye Corporate,German subtitles / FMS video 1.5h,1.5,,2019-12 → 2019-12,1,yes,
ede89662-96b4-4d83-af3c-9a6ebc2709e6,Mobileye Corporate,Jerusalem ad - 5.25h,5.25,,2019-12 → 2020-02,3,yes,
6b2935cb-bae1-4752-9638-f2a28aab235a,Mobileye Corporate,Tip Tipa campaign - 3.25h,3.25,,2019-12 → 2020-02,3,yes,
90ba1539-ec2e-4048-bda6-f08c855f214d,Mobileye Corporate,Hanuka ad - 2h,2,,2019-12 → 2020-02,3,yes,
103d7448-0b4f-4ff7-a4fe-cad5f0ee1184,Mobileye Corporate,CES Video Edits - 130.5h,130.5,,2019-12 → 2020-02,3,yes,
f53f3754-ddff-4212-835c-0373c5b36d1f,Mobileye Corporate,Van Image - 1h,1,,2019-12 → 2020-02,3,yes,
9b3f149d-add5-4f68-867c-814fa2f847e7,Mobileye Corporate,MOVE Exhibition video - 4.5h,4.5,,2019-12 → 2020-02,3,yes,
5c44a470-68ce-4775-a3ea-a5d4cf1e584c,Mobileye Corporate,CES Screen saver - 17.5h,17.5,,2020-01 → 2020-02,2,yes,
4c892618-76b3-41d3-9785-e13710c7ffe6,Mobileye Corporate,Pedestrian edit 2.75h,2.75,,2020-01 → 2020-02,2,yes,
2decf92b-ec90-4a7b-a4b9-e18bd0261347,Mobileye Corporate,Mobileye Deal campaign (20)  - 21.5h,21.5,20,2020-01 → 2020-02,2,yes,
d2f2c7ec-4f41-4113-9435-51b5cb924248,Mobileye Corporate,Shield+4 Truck FMS Norwegian - 4h,4,,2020-01 → 2020-02,2,yes,
f54c6cec-28e1-4f26-84e2-f238512b06f6,Mobileye Corporate, Shield+4 Bus FMS Spanish - 4h,4,,2020-01 → 2020-02,2,yes,
5d8d3405-5e88-46a7-9129-64ed53f904fe,Mobileye Corporate,Urgent videos for CES 2020 - 10.5h,10.5,,2020-01 → 2020-02,2,yes,
d705b948-d56a-4102-a5a1-04be65edc5a3,Mobileye Corporate,Print ads copy adaptations - 5.25hr,5.25,,2020-01 → 2020-02,2,yes,
9d4c4944-1597-4731-a7de-4035b11a0b22,Mobileye Corporate,New ME8 roll ups for 2020 - 37h,37,,2020-01 → 2020-02,2,yes,
f102ce9a-34e4-435b-b0d1-5959c66203d5,Mobileye Corporate,Mobileye Employees at CES 2020 - 2.75h,2.75,,2020-01 → 2020-02,2,yes,
eba69f1b-d417-4686-b0f5-0058286ace95,Mobileye Corporate,January CES Newsletter - 4.25h,4.25,,2020-01 → 2020-02,2,yes,
bb6b6bde-cba4-48ca-8c67-564184de4e6d,Mobileye Corporate,Shield+ Bus image - 4h,4,,2020-01 → 2020-02,2,yes,
8fc412d1-d8b5-4713-9f55-e3ffb8df2f52,Mobileye Corporate,Mobileye Deal Animative banner - 6h,6,,2020-01 → 2020-02,2,yes,
d316f19e-07da-4110-bcb8-7785a7f7cca5,Mobileye Corporate, Not for sale add (2-4) - 4h ,4,4,2020-01 → 2020-02,2,yes,budget-range
67739c91-f731-40e9-8dab-92b5f3b58818,Mobileye Corporate,Who are you playing on add-1h,1,,2020-01 → 2020-02,2,yes,
7c2f66df-7850-4d52-90fe-9d80b211dc2c,Mobileye Corporate,Mobile RSS - 3.5 h ,3.5,,2020-01 → 2020-01,1,yes,
27a8dd31-dec3-44d6-99c3-2cb1e0246d19,Mobileye Corporate,Data PPT Design - 29.5h,29.5,,2020-01 → 2020-02,2,yes,
7d7e26c0-4e76-44e8-8ee3-7e478022aa62,Mobileye Corporate,ME8 2020 PPT Design - 40h ,40,,2020-01 → 2020-02,2,yes,
edafea06-c372-4f7a-bbdd-b94a3245da39,Mobileye Corporate,assets redesign - 1.5 h,1.5,,2020-02 → 2020-02,1,yes,
2c27e015-bb21-4e29-8527-b49475a013e6,Mobileye Corporate,ME6 Pickup truck image - 19h,19,,2020-02 → 2020-02,1,yes,
c45cf99c-7138-4401-8bf4-f0b39e8b1ce1,Mobileye Corporate,New Data Video - 51.75h,51.75,,2020-02 → 2020-03,2,yes,
dff8bdfd-4e4a-48e5-ab2b-27dca3f9dde3,Mobileye Corporate,Purim Deal - 13.25h,13.25,,2020-02 → 2020-02,1,yes,
a91dd3ab-c9ae-41c8-aa43-794b3975851a,Mobileye Corporate,We are Mobileye (Brochure+Sticker) - 4,4,,2020-02 → 2020-02,1,no,
a482db73-180f-4d85-a537-07fb1da86336,Mobileye Corporate,Shield+Fisheye 3D render - 17h ,17,,2020-02 → 2020-02,1,yes,
327ee0c1-f88a-4974-ba64-b71f41730134,Mobileye Corporate,4 Graphics for Testing Document for AEB team - 5.75h,5.75,,2020-02 → 2020-03,2,yes,
c515c1df-7053-4757-8426-89fcedcc91e5,Mobileye Corporate,New ME8 Video - German/Spanish/French Subtitles (12)- 8h,8,12,2020-03 → 2020-04,2,yes,
c9ec27e1-ecdf-4ff2-8810-ac7c1ac775f6,Mobileye Corporate,Mobileye Deal text changes - 3.75 h,3.75,,2020-03 → 2020-03,1,yes,
ffdf7a9c-78b0-4f40-a9e9-e45d06e99d85,Baseline,App Additions JULY (16-20) - 22h,22,20,2020-07 → 2020-08,2,yes,budget-range
aa31d6fe-f26e-4b92-8f1d-4b9bd9775926,Baseline,App Additions AUGUST - 5.5h,5.5,,2020-08 → 2020-08,1,yes,
f9520de6-7a14-4d87-ac5e-ce3b555b657a,Baseline,New Summerize Video Feature (8) - 8.75h,8.75,8,2020-12 → 2020-12,1,yes,
365af5ca-cba6-4299-9621-ce4cb84656b5,Baseline,Match Mode App Additions (46) - 45 h,45,46,2021-05 → 2021-06,2,yes,
67df230d-8ba4-4c15-a649-769efa887ba7,Mobileye Corporate,2 Olympics clips - 10h,10,,2020-03 → 2020-03,1,yes,
47068d60-35db-400e-8c50-e16f94ea97cb,Mobileye Corporate,מבצע דיל לדיוור- 5,5,,2020-03 → 2020-04,2,no,
539ce297-ec40-46e0-b33e-19f49ddd249f,Mobileye Corporate,School bus Image - 19h,19,,2020-03 → 2020-04,2,yes,
7647dfe5-58f8-4865-a56d-203b1cf72588,Mobileye Corporate,30 Nis Campaign - 19h,19,,2020-04 → 2020-06,3,yes,
39173285-f305-4b19-9d5f-dcfd2795d365,Mobileye Corporate, Shield+ Turn Assistant Clip - German - (20) 20h,20,20,2020-05 → 2020-07,3,yes,
585e34df-5948-4f58-9459-cda6e25fe60e,Mobileye Corporate,AV clip May 2020 - 56.5h,56.5,,2020-05 → 2020-05,1,yes,
be071c4b-19ff-4847-b4f6-f71428f4fde6,Mobileye Corporate,מצלמות דרך- 17.5h,17.5,,2020-06 → 2020-07,2,yes,
7f04f34b-a453-4863-84ed-5eaa4bf1c7d6,Mobileye Corporate,Safe Summer - 1h,1,,2020-07 → 2020-07,1,yes,
41ad2d8a-187c-477d-bec2-daf3038abf26,Mobileye Corporate,Mobileye deal logo - 0.25h,0.25,,2020-07 → 2020-07,1,yes,
e77c7fb5-83cb-4503-b289-6fb954aebaa9,Mobileye Corporate,Employee information presentation (12-16) - 13.5h,13.5,16,2020-08 → 2020-08,1,yes,budget-range
7f386704-8754-4df4-9b7c-026676630191,Mobileye Corporate,"Data Video - French, German, Spanish & Italian subtitles (8)- 14h + 2.25h",2.25,8,2020-08 → 2020-09,2,yes,budget-vs-actual-far
40c985c2-5320-432f-b1f2-0f586aca2dbf,Mobileye Corporate,Israel Mapping video - 16.75h,16.75,,2020-08 → 2020-08,1,yes,
56e4b419-8deb-49f6-8e7f-5266e463726e,Mobileye Corporate,AV short clips - 9h,9,,2020-08 → 2020-08,1,yes,
cc4773c8-514b-49fc-9157-b7da4351cba0,Mobileye Corporate,Road Risk Score Icon - Data video - 1.25H,1.25,,2020-08 → 2020-08,1,yes,
a232e51c-b672-44b0-a2a5-182cbed3ec88,Mobileye Corporate,RSS 5 Rules clip - 136.25h,136.25,,2020-08 → 2021-01,6,yes,
25ddde2b-e90f-45e8-9543-590b40e230b2,Mobileye Corporate,MAN Footage project 1+2 (16h) - 5.5h,5.5,16,2020-09 → 2021-03,7,yes,
fd0b22b1-9ec7-4c45-9790-5b24ce8f91d0,Mobileye Corporate,Private car - Sensor suite - 10.5h,10.5,,2020-09 → 2020-09,1,yes,
6abca794-faa9-46ce-8fac-7f878374d5c0,Mobileye Corporate,ESRI italy video - 9h,9,,2020-10 → 2020-11,2,yes,
a9a745d5-0b4f-492d-98ce-4e560bb285db,Mobileye Corporate,Tali - Lane marks scoring clip Hebrew - 67h,67,,2020-10 → 2020-10,1,yes,
35cba1b3-e9fc-43f0-b7a0-04f82efb54be,Mobileye Corporate,Data video - Polish Subtitles - 2.5h,2.5,,2020-10 → 2020-11,2,yes,
28ead7ad-36ff-45f8-9941-497d77fea716,Mobileye Corporate,RSS 5 Rule 3 - 96h,96,,2020-10 → 2021-06,9,yes,
68a347f2-62db-41fa-afec-37a7fdf7e3ba,Mobileye Corporate,Tali - Av clip + Data clip sub & headlines removal - 2h,2,,2020-11 → 2020-12,2,yes,
85a82354-1dc6-43e0-b868-51ca08ab19fe,Mobileye Corporate,RSS 5 Rule 4 - 22.5h,22.5,,2020-11 → 2021-06,8,yes,
d23a68b2-4dce-4c3e-a20f-3ee1b282ec6b,Mobileye Corporate,RSS 5 Rule 5 - 17.5h,17.5,,2020-11 → 2021-06,8,yes,
43852b72-7878-4837-9f4a-7f7b7d71644e,Mobileye Corporate,Tzahi - Munich Short + Long AV clip - 47.75h,47.75,,2020-11 → 2020-12,2,yes,
38bbc8d8-8ff0-4fc5-8cc4-8c0bd922ecc7,Mobileye Corporate,RSS 5 Rules all together -97.75h,97.75,,2020-11 → 2021-06,8,yes,
78e2f699-9cb8-43b5-a9e1-474ea497858d,Mobileye Corporate,Logo animation opt1 - 37.75h,37.75,,2020-11 → 2021-06,8,yes,
bc2ecaf5-446a-46bf-ad40-bfeb7f1d0601,Mobileye Corporate,New logo reveal video - 70h,70,,2020-11 → 2021-06,8,yes,
67a04387-fad0-4f5c-baa8-5ddcd3556296,Mobileye Corporate,Tzahi AV clip 4 jan 2021 - 1.5hr,1.5,,2021-01 → 2021-06,6,yes,
e3d8b377-c184-4efe-80b3-89838e3909ee,Mobileye Corporate,Radar/lidar clip - 2h,2,,2020-12 → 2020-12,1,yes,
40b09eea-3f9c-4920-8bbb-3b11adfde267,Mobileye Corporate,Tzahi AV clip 31 Dec 2020 - 5h,5,,2021-01 → 2021-06,6,yes,
abf026dd-1960-4003-979d-65dded2e0519,Mobileye Corporate,Intro & Outro replacement - 5h,5,,2021-01 → 2021-06,6,yes,
4f1d7625-a1c7-4e82-9d1e-9c04b617d4d1,Mobileye Corporate,Logo animation opt2 - 8h,8,,2020-12 → 2021-06,7,yes,
987934e4-49c2-4aa5-b4e8-abb60e1c08e7,Mobileye Corporate,RSS 5 Rule 3 part 2 New - 17h,17,,2020-12 → 2021-06,7,yes,
b912eeb8-fdc8-4697-befc-01c43a9ca9ff,Mobileye Corporate,RSS 5 Rule 4 New - 14.75h,14.75,,2020-12 → 2021-06,7,yes,
d3234ab2-1d84-4c2d-bc0c-47050861cb43,Mobileye Corporate,R/L AV clip - 4.5h,4.5,,2021-01 → 2021-06,6,yes,
e4af52eb-0f63-4c5b-98e7-133446b18a80,Mobileye Corporate,Presentation template (8) - 6.75h,6.75,8,2021-02 → 2021-03,2,yes,
dcd3039c-dacf-4163-b2eb-123184e26068,Mobileye Corporate,FB Post - pessah - Matan - 2h,2,,2021-03 → 2021-04,2,yes,
cb4ceeca-ec06-4ace-97a1-40e97fad1ce3,Mobileye Corporate,Tzahi AV clip 6 Apr 2021 - 5hr,5,,2021-04 → 2021-06,3,yes,
a4c0eda2-5e18-42f5-a7c0-823bbab336f5,Mobileye Corporate,Matan - export videos without graphic layer - 3.5,3.5,,2021-04 → 2021-06,3,no,
beb4bc5d-e4fa-46a1-9e4b-cfd7c039345e,Mobileye Corporate,PPT OEM - 70h,70,,2021-04 → 2021-08,5,yes,
865802c7-70e0-4d3b-960d-6f5ae12f5368,Mobileye Corporate,Shield + bus - Image from video - 2.5h,2.5,,2021-05 → 2021-06,2,yes,
6f698fa8-146c-44ae-b5ff-0218bb7c84b9,Mobileye Corporate,"EyeQ image making -6.5h
",6.5,,2021-05 → 2021-06,2,yes,
24a91345-ecaf-484a-b1e8-62db56cc50b6,Mobileye Corporate,Tzachi av clip 11/5- 5.25hr,5.25,,2021-05 → 2021-06,2,yes,
fc24db13-6f49-46dd-a45f-f9bfd7b0400c,Mobileye Corporate,Update Shield video (13h-3d & 2h-ae)-14.75h,14.75,2,2021-05 → 2021-08,4,yes,budget-multi budget-vs-actual-far
092da56c-45e0-4de3-9b67-387835b0a10c,Mobileye Corporate,Chinese Translation FMS - 6.5 h,6.5,,2021-05 → 2021-08,4,yes,
20c48384-1060-4c3a-9137-f57e6aca11b2,Mobileye Corporate,Tzahi AV clip 30 May 2021 - 7.75h,7.75,,2021-05 → 2021-08,4,yes,
8940a06d-9158-4ee8-af8f-68a1d6107c98,Mobileye Corporate,"Shield+ Connect PPT (1-3h per slide, ~70h total) - 66.5h",66.5,70,2021-06 → 2021-08,3,yes,budget-multi
2288769f-fed5-4263-bd7e-f82d3b9b32c4,Mobileye Corporate,Map video without titles (0.5h) - 0.5,0.5,0.5,2021-07 → 2021-10,4,yes,
5133c432-fc8b-4be7-9cce-433f968082f6,Mobileye Corporate,AV clip 20.7.21 (~40-50h) - 53.25h,53.25,50,2021-07 → 2021-10,4,yes,budget-multi
7af52820-16f5-4bc1-ab93-1370c13659e6,Mobileye Corporate,RSS new rule #5 - 69.5h,69.5,,2021-08 → 2022-04,9,yes,
a19d8342-1c73-4b2c-9d4b-93f961a3c1df,Mobileye Corporate,Deck Charts conversion - 4h,4,,2021-09 → 2022-04,8,yes,
8b640a67-1aaf-4400-b96c-7652e7177303,Mobileye Corporate,New Intro - 27.25h,27.25,,2021-10 → 2022-04,7,yes,
545c3663-f861-4cd3-a571-dc04b1ea162d,Mobileye Corporate,New outro - 28.5h,28.5,,2021-10 → 2022-04,7,yes,
23ad15a1-9c7a-4363-b2f3-00b5cdb81521,Mobileye Corporate,HR Stickers for students (3-4h) - 4,4,4,2021-10 → 2022-04,7,yes,budget-range
b42f0221-dac5-4294-8082-5a453054280a,Mobileye Corporate,Narration RSS (17h+8.5h) - 27.5h,27.5,25.5,2021-11 → 2022-04,6,yes,budget-sum
3eab6bd4-8280-4d1c-bc92-3e6fbd04c461,Mobileye Corporate,Rss rule 4 (16h-30h) - 31.75h,31.75,30,2021-12 → 2022-04,5,yes,budget-multi
70483a1d-79c3-4255-a9e9-c727dd592016,Mobileye Corporate,Blurring Plates - 8h,8,,2022-01 → 2022-04,4,yes,
cba3f236-ab06-4ce0-b4a5-279ae26f6a98,Mobileye Corporate,Stitching rules together - 11h,11,,2022-01 → 2022-04,4,yes,
66941d76-3eba-46ec-bd02-d3913da48f51,Mobileye Corporate,Purchase of video - 2.5h,2.5,,2022-01 → 2022-04,4,yes,
bb434751-51f7-4bf1-a6ec-9512fa992c88,Mobileye Corporate,RSS sound editing - 6h  ,6,,2022-01 → 2022-04,4,yes,
7777abeb-65c6-4ae6-af1f-95596e1f4a60,Mobileye Corporate,Mobileye HR - Strategy Intel - (8h) -  7.75h,7.75,8,2022-01 → 2022-04,4,yes,
c4ef826d-0757-42a1-b06c-dccd72714cc3,Mobileye Corporate,RSS gif export - 1hr,1,,2022-01 → 2022-04,4,yes,
97a911c4-53df-416b-bcee-6ea402d27cc4,Mobileye Corporate,Mobileye RSS HD(4-8h) - 8h,8,8,2022-03 → 2022-04,2,yes,budget-range
bc66a648-dd5d-4314-831f-5b218cf94bac,Mobileye Corporate,Mobileye's fisheye Video meeting and kickoff  - 2.5,2.5,,2022-07 → 2023-08,14,no,
0ebda936-b0fb-4002-ab9d-a6e14f13b74a,Mobileye Corporate,Mini site assets - 3h,3,,2022-08 → 2023-08,13,yes,
34427850-c5de-40d4-b7c2-0d0e6f647668,Mobileye Corporate,Brief for 3d -7.5h,7.5,,2022-08 → 2023-08,13,yes,
d38d2f47-2a19-48ef-a5c0-f07f012750df,Mobileye Corporate,Design -7h,7,,2022-08 → 2023-08,13,yes,
95c4f8c3-48a0-4d99-b385-759941d3ba7e,Mobileye Corporate,Editing - 25h,25,,2022-08 → 2023-08,13,yes,
4b3eb594-249d-4611-9678-848083a91981,Mobileye Corporate,Animation - 13.5h,13.5,,2022-08 → 2023-08,13,yes,
f4104cfe-19d0-44fa-aae3-8b67779384a2,Mobileye Corporate,Minisite short video - 14.5h,14.5,,2022-09 → 2023-08,12,yes,
dba8b686-59ba-4e2a-aec0-2e99fd44a5fb,Mobileye Corporate,animating new shot - 27.5h,27.5,,2022-09 → 2023-08,12,yes,
b1933625-29fa-45d3-a1ac-d8e67edf17da,Mobileye Corporate,Urgent Fixes for video - 9h,9,,2022-12 → 2023-08,9,yes,
75ce8836-205c-469a-9e6a-f7cb30ef9854,Autofleet,thank you message on form (0.5h) - 0.5h,0.5,0.5,2023-07 → 2023-11,5,yes,
b9ec17ec-457d-4cf2-8190-db550ce6cad7,Autofleet,Fixing bugs caused by autofleet (0.5h) - 0.5h,0.5,0.5,2023-08 → 2023-11,4,yes,
7ed45e1b-fe6a-4372-af5c-eebfb32f05f9,Barbahar,עיצוב שובר מתנה - 4.5 ,4.5,,2017-01 → 2017-02,2,no,
1c938d9a-05f4-48a2-b08d-160bdd052c58,Barbahar,תפריט קבוצות - 5,5,,2017-02 → 2017-02,1,no,
